Unnamed: 0,song_id,artist_id,song,artists,explicit,genres,lyrics
733,spotify:track:09iKOT0AnxE5CgNt8LOWyt,spotify:artist:2VYQTNDsvvKN9wmU5W7xpj,The Reflecting God,['Marilyn Manson'],True,alternative metal;industrial;industrial metal;industrial rock;nu metal,The Reflecting God Lyrics Your world is an ashtray  we burn and coil like cigarettes The more you cry  your ashes turn to mud The nature of the leeches  the virgin's feeling cheated You've only spent a second of your life My world is unaffected There is an exit here  I say it is and it's true There is a dream inside a dream I'm wide awake the more I sleep You'll understand when I'm dead I went to God just to see And I was looking at me  yeah Saw heaven and hell were lies When I'm God  everyone dies Scar  can you feel my power?Shoot here  and the world gets smaller Scar  scar  can you feel my power?One shot  and the world gets smaller Let's jump upon the sharp swords  cut away our smiles Without the threat of death there's no reason to live  at all My world is unaffected There is an exit here  I say it is and it's true There is a dream inside a dream I'm wide awake the more I sleep You'll understand when I'm dead I went to God just to see And I was looking at me Saw heaven and hell were lies When I'm God  everyone dies You might also like Scar  can you feel my power?Shoot here and the world gets smaller Scar  scar  can you feel my power?One shot  and the world gets smaller Scar  scar  can you feel my power?Shoot here  and the world gets smaller Shoot  shoot  shoot motherfucker Shoot  shoot  shoot motherfucker Each thing I show you is a piece of my death No salvation  no forgiveness No salvation  no forgiveness No salvation  no forgiveness No salvation  no forgiveness No salvation  no forgiveness No salvation  no forgiveness No salvation  no forgiveness No salvation  no forgiveness No salvation  no forgiveness No salvation  no forgiveness No salvation  no forgiveness I went to God just to see And I was looking at me  yeah Saw heaven and hell were lies When I'm God  everyone dies Scar  can you feel my power?Shoot here and the world gets smaller Scar  scar  can you feel my power?Shoot here  and the world gets smaller Scar  scar  can you feel my power?Shoot here and the world gets smaller Scar  scar  can you feel my power?One shot  and the world gets smaller Shoot  shoot  shoot motherfucker Shoot  shoot  shoot motherfucker Shoot  shoot  shoot motherfucker Shoot  shoot  shoot motherfucker14Embed
4309,spotify:track:7MNHiLT3BiG9o8JAkmAbom,spotify:artist:0XHiH53dHrvbwfjYM7en7I,Moonchild,['Chris Cornell'],False,alternative metal;alternative rock;grunge;rock,"Moonchild Lyrics Open your arms to the lonely shine Lonesome as gold in the poor man's smile See how the moon is full Follow the push and pull Follow the ebb and flow in the breathing tide Come on  Moonchild You're so far away tonight The door is falling open and we're flying wild Cat on the road down in the living night See how the black dog grins in the diamond light We're dreaming and we're real We're broken and we're healed Give in to what you feel over what you see Come on  Moonchild You're so far away tonight The door is falling open and we're flying wild Come on  moonflower You're so far away from now You could bloom forever in the hour And when ""if"" is only ""yes"" and ""no""It now becomes too soon I know You'll be alright If you'd only Come away in the moon Yeah Come away in the moon In the blue shine You might also like Come on  Moonchild You're so far away tonight The door is falling open and we're flying wild Come on  moonflower You're so far away from now You could bloom forever in the hour You could bloom forever in the hour Embed"
8467,spotify:track:2JlbrgzqGdZQusoYfFyglg,spotify:artist:7dOBabd5O4CvKrg4iriHTM,I Am the Bullgod,['Kid Rock'],True,alternative metal;nu metal,I Am the Bullgod Lyrics I am the Bullgod I am free and I feed On all that is forsaken I'm gonna get you I see through you I'm gonna get youuu I'm like a train I roll hard lettin' off much steam In the Carhartt flannel and the dusty jeans  baby I never was cool with James Dean But I be hangin' tough with my man Jim Beam I swing low like a chimp  back in '86Then I was seein' a shrink But now I'm humble and I can only think About New Orleans and those jumbo shrimp So ask no questions and I tell no lies I got big old pupils and bloodshot eyes I'm on the brink  if you know what I mean And the twelve step program couldn't keep me clean Cause I'm the Bullgod  you understand?The illegitimate son of man The T-O-P to the D-O-G  or the P-O-T to the G-O-DAnd I'm trippin'Unh  huh  huh  said I'm trippin'I am the Bullgod I am free and I feed On all that is forsaken I'm gonna get you I see through you I'm gonna get youuu A lot of people poke fun and that's alright But when I start pokin' back they get all uptight  uh You can't cap with the master son So sit your ass down 'fore I blast you one Cause I'm so greasy you can call me mud And I feel a little Hank running through my blood I wanna flood the world with my twisted thoughts You can bid all day  but I can't be bought Uh  break it up  let's tie one on I gotta get set to go and cut the lawn So I grab my Walkman but before I cut I go behind the garage and fire it up Cause I'm the Bullgod  you understand?The illegitimate son of man The T-O-P to the D-O-G  or the P-O-T to the G-O-DAnd I'm trippin'You might also like Huh  huh  said I'm trippin' I am the Bullgod I am free and I feed On all that is forsaken Forsaken Psh...You ain't nothin'...Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh...Come on get 'em up Come on get 'em up Come on get 'em up I am the Bullgod I am free and I feed On all that is forsaken I am the Bullgod I am free and I feed On all that is forsaken I get a feeling of peace From a low slow high As I sit in my chair and watch life go by These thoughts I have  I can't mold the sense Through the forest of my mind  they're all past tense Born and raised in the outer lands And at times you could say I'm out of hand I'm in a band of gypsies  we're on the run Every time that paper hits my tongue And sometimes it seems so odd When my veins are poppin' and I'm holdin' a nine I am the Bullgod  you understand?And here in my hand is my master plan I'm gonna get you I see through you I'm gonna get you I see through you!1Embed
2337,spotify:track:1sJG9y61IMbJGztRmcCF5p,spotify:artist:3VV18HyGcfLTqNjSjbROA1,The World Is Yours,['Morgan Heritage'],False,dancehall;lovers rock;modern reggae;reggae;roots reggae,The World Is Yours Lyrics Yeah mon'  huh The  world is yours  take it Aye Aye  yo To everyone  I say jambo  yeah I  say jambo Aye   oh whoa-whoa-whoa There is so much going on Hear  me In this country Racial tension's at an all time high Scientist's are gunning for the sky Some  of us ain't got nowhere to go So believe it or not  we settle for the little bit that we own When it ain't got no value When it ain't got no future What are we  the people  supposed to do when living feels like torture?Get up out your own way Find yourself a better way The world is yours The world is yours Get up out your own way  Find yourself a better way The world is yours The world is yours Let this be your mentality Always ready fi try another strategy  yeah If tings nah work out over yah so Mek mi try ah new thing over deh so And know that ah no everyone you know will be proud of your prosperity Watch for the ones that would never believe a rose could grow from the concrete When things are not fine They will bring rejoice every time Now what are we  the people  supposed to do when living feels like torture?You might also like Get up out your own way  Find yourself a better way The world is yours The world is yours Get up out your own way  Find yourself a better way The world is yours The world is yours You can't blame them for trying  no When they us inciting  yeah Di constant fighting  violence never ending  inner city youths falling It's time for us to shake up and wake up Take up our blessings like our name was Jacob No more contemplating  just say this my ting Your consciousness will be rising So help your brother and your sister We're all the children of the father No finger pointing A new day dawning Can you see it?Get up out your own way  Find yourself a better way The world is yours The world is yours Get up out your own way  Find yourself a better way The world is yours The world is yours Now do something with yourself  do something with yourself Your life is yours to live  your life is yours to live Don't a false pretender  nor an imposter Set your agenda Strive to be a winner  nothing but a winner  yeah Now if you fall  be sure to rise again Never let nothing keep you down  never let nothing keep you down Never say it's over  once there is life there's land to rover Strive to be a winner  nothing but a winner  yeah Get up out your own way  Find yourself a better way The world is yours The world is yours Get up out your own way Find yourself a better way The world is yours The world is yours The world is yours Move the haters out the way Know that Jah will make a better way Ooh yeah  he'll make a better way You know  Morgan Heritage Cool to be conscious Na stop seh dat To year 3000 and beyond Weh you seh children?Embed
7142,spotify:track:73mSeUsSlg698eLc3eUXdj,spotify:artist:4gIdjgLlvgEOz7MexDZzpM,Shy Fly,['Status Quo'],False,album rock;blues rock;british blues;classic rock;glam rock;hard rock;rock,Shy Fly Lyrics Come let me take you  said tiger to the fly You'll never make me  said fly  I'm rather shy I'm gonna get you  said tiger with a glare His eyes were a shining  but fly she was aware Shy fly keep on smiling  yes  keep on smiling every day Shy fly keep on smiling  gonna keep on smiling every day Shy fly keep on smiling  you're gonna keep on smiling every day Miss Fly and Tiger turn each other on But teasing and back-biting makes loving much more fun Fly gets him together  and Tiger thinks he's won But Fly  she keeps on smiling  he's not the only one Ha-ha-ha-ha-ha  ha-ha-ha-ha-ha-ha Shy fly keep on smiling  and keep on smiling every day Shy fly keep on smiling  well you keep on smiling every day Shy fly keep on smiling  gonna keep on smiling every day Shy fly keep on smiling  gonna keep on smiling every day Shy fly keep on smiling  you're gonna keep on smiling every day Shy fly keep on smiling  gonna keep on smiling every day Shy fly keep on smiling...You might also like Embed
3375,spotify:track:687hJg9aYpc0opmuamUBX3,spotify:artist:2ycnb8Er79LoH2AsR5ldjh,K-Hole,"['Pet Shop Boys', {'label': 'spotify:artist:2sc5IHyZ3Bqsol0JdbFd9G'}, {'label': 'spotify:artist:3J0N76J9vHlKIY3mMEkQA3'}, {'label': 'spotify:artist:0tfHu55ZjBCM9ved7oxBRQ'}]",False,art pop;dance rock;europop;new romantic;new wave;new wave pop;permanent wave;synthpop,K-Hole Lyrics BILLIERun girl  run Away from the sun Napalm burns all over your body Cameras roll  photographers shoot The western world would like to say sorry A whore or a nun What do you want to be?Joan of Arc or TV?You might also like Embed
1168,spotify:track:6mkrHfEKvIuYZ8CzSS00Cr,spotify:artist:75mafsNqNE1WSEVxIKuY5C,The Wheel,['IDLES'],False,bristol indie;modern rock,"The Wheel Lyrics I got on my knees And I begged my mother With a bottle in one hand It's one or the other And so it turns Again and again She woke from her slumber With a crippled stance She said she missed my brother And wanted one more chance And so it turns Again and again The wheel And so  it turns And so  it turns Can I get a hallelujah?The one from the back  now Can I get a hallelujah?Can I get a hallelujah?I hear it from the back  now Can I get a hallelujah?Hey!So  I put up a poster Saying ""where's my dog?""""My friends  my family  my job?"" Nobody turnеd back now Except for my man With a mournful pious grin And a bag in his hand And so it turns Again and again You might also like And then the sеagulls found me I couldn't tell what year But with no one around me The motion was clear And so it turns Again and again The wheel And so it turns And so it turns Can I get a hallelujah?I hear it from the back now Can I get a hallelujah?Can I get a hallelujah Hear it for the users?Can I get a hallelujah?Can I get a hallelujah?Can I hear it from the back now?Can I get a hallelujah?Hey!Can I get a hallelujah?Can I get a hallelujah?Can I get a hallelujah?3Embed"
3296,spotify:track:4D5zsi1vhSf7nOfroyMuBf,spotify:artist:4Cqia9vrAbm7ANXbJGXsTE,30 Years to Life,['Slash'],False,hard rock;rock,30 Years to Life Lyrics So the story goes This is a tale that must be told For what could be your destiny You never know I never meant to be here I never even tried But until you know When you’re lost and down You come to trouble in time It was a cold December A rip city night In a steel toe rage Made a big mistake Now I’ll be doing time I was running with the order I was running out of time Now for me there is no quarter I don’t want to be here I don’t want to die Serving 30 years to life What I did I can’t deny Now the sorrow in my heart will never fade I remember it so well The night I sent that boy to Hell Lord  I’m sorry for the error of my ways They sent me on a mission Out to earn my stripes Should have known damn well When the curb stomp fell Things would never be right I was running with the order I was running out of time Now for me there is no quarter I don’t want to be here How many nights I've cried You might also like Serving 30 years to life What I did I can’t deny Now the sorrow in my heart will never fade I remember it so well The night I sent that boy to Hell Lord  I’m sorry for the error of my ways‘Cause now I know Now I know I was wrong and I can’t let this go I know Now I know I am sorry  what a wretched soul What a big mistake Now I’m growing old18 years or more to go I waste way in this cage I’m all alone That’s how the story goes This is a tale that must be told For what could be your destiny You never know‘Cause when you’re running with the order You’re only running out of time Now for me there is no quarter I didn’t want to be here I don’t want to die Serving 30 years to life What I did I can’t deny Now the sorrow in my heart will never fade My regret  I know it well But it’s too late to save myself Lord  I'm sorry for the error of my ways So the story goes This is a tale that must be told For the sorrow in my heart will never fade So the story goes This is a tale that must be told Yes I’m sorry for the error of my ways Embed
1575,spotify:track:312cMqZXhFB4yoG1p7Zm7d,spotify:artist:5rVbcJv0JRfhWLA3mgM73r,Park It Sideways,['Slaughterhouse'],True,pop rap;southern hip hop,Park It Sideways Lyrics You know we’re ‘bout that club life  thug life Got this bitch bumping...Pocket full of money Pocket full of money P-p-p-pocket full of money You know we’re ‘bout that club life  thug life Got this bitch bumping like a bug bite  club life Pocket full of money Pocket full of money P-p-p-pocket full of money Y’all niggas fake as fuck Lipstick on my collar  I couldn’t make this up I live in the realest state like it’s housing Life is grand  like a thousand Stopless counting  my bitch is a walking fountain I talk to bosses  you talk to bouncers Every bad bitch you see in here is coming with us So I suggest you...Get off of her  officer get rid of them cuffs So many bitches 'round I don’t even know what to do with them Head ain’t even fun no more unless there’s two of them To tell the truth  I think beating it is easy So when I say I poppin models  y’all got reasons to believe me Keeping it breezy  just me and my Weeknd CDWanna fly in for the week and you see me Can tell I be beating it beastly cause look at how weakened her knees be With the dome trash  and she fuck me fast Now she on stand-by  blame the buddy pass You know we’re ‘bout that club life  thug life Got this bitch bumping like a bug bite  thug life Pockets full of money P-p-pockets full of money P-p-pockets full of money Park that motherfucker sideways Park that motherfucker sideways Park that motherfucker sideways To let these niggas know you’re rolling in some motherfucking shit You might also like Like A.I. I cross over when I’m near a mic I stay fly even though I got a fear of heights I aim steady when I’m gunning with one of them nines And you ain’t ready for a hustler who hugging his grind My chain heavy  so heavy the medallion broke the main levy Now that motherfucker is flooded with diamonds Like a broke nigga  I ain’t got nothing to lose But I’m rich in the club  the couch is under my shoes And shawty mouth is under my ooo...I can’t say that  radio don’t play that I’m so cool the sun gotta hate that But it can never blind me  now where my Rays at?Yeah  boy  this is payback Y’all was hating back in May  so I said “Hey” and bought a Maybach The roof gone  so I park it where the shade at Leave it sideways and spin the wheel  no Sajak You know we’re ‘bout that club life  thug life Got this bitch bumping like a bug bite  thug life Pockets full of money P-p-pockets full of money P-p-pockets full of money Park that motherfucker sideways Park that motherfucker sideways Park that motherfucker sideways To let these niggas know you’re rolling in some motherfucking shit3Embed
169,spotify:track:3GoDd7YHpVN23EqQ8otXb2,spotify:artist:3JFsVIxOn7STeilPICkkB2,Visitation,['Lamb of God'],False,alternative metal;groove metal;melodic metalcore;metal;nu metal;virginia metal,Visitation Lyrics The path I set out on Took a turn when the axis shifted This is not the life I envisioned What's done is done  the crime is committed Now the beast has come home to roost He returns with blood on his hands Caught in the trap Of meeting the laws of supply and reprimand My blood is boiling I can't feel my own skin Though I can see it crawling Can't expose all these sins But I can see them falling There's no escape from building tension The pressure valve has been refitted A lost plot in constant revision A rising storm that's never abated You can't know enough 'til too much The envelope is decimated Too far gone now To reverse my course and be subjugated You might also like And my blood keeps boiling I can't feel my own skin Though I can see it crawling Can't expose all these sins But I can see them falling down This is a labor of hate Falling down This is a labor of hate Falling down This is how I choose to survive The only way I know to exist The road is hard  the cost is high But I was built for this But I was built for this My labor of hate I can't feel my own skin Though I can see it crawling Can't expose all these sins But I can see them falling down This is a labor of hate Falling down This is a labor of hate Falling down Embed
6701,spotify:track:1QWNqNVIT8vWkNT4BSSxbL,spotify:artist:67ea9eGLXYMsO2eYQRui3w,Bell Boy,['The Who'],False,album rock;art rock;blues rock;british invasion;classic rock;hard rock;mellow gold;psychedelic rock;rock,Bell Boy Lyrics A beach is a place where a man can feel He's the only soul in the world that's real But I see a face coming through the haze I remember him from those crazy days Crazy days  crazy days Ain't you the guy who used to set the paces Riding up in front of a hundred Faces?I don't suppose you would remember me But I used to follow you back in '63I've got a good job and I'm newly born You should see me dressed up in my uniform I work in hotel  all gilt and flash Remember the gaff  where the doors we smashed? I gotta get runnin' now Keep my lip buttoned down Carry this baggage out Always runnin'At someone's bleedin' heel You know how I feel Always running at someone's heel Some nights  I still sleep on the beach Remember when stars were in reach I wander in early to work Spend my day licking boots for my perks A beach is a place where a man can feel He's the only soul in the world that's real You might also like But I see a face coming through the haze I remember him from those crazy days Ain't you the guy who used to set the paces Riding up in front of a hundred Faces?I don't suppose you would remember me But I used to follow you back in '63People often change  but when I look in your eyes You could learn a lot from a life like mine The secret to me  it ain't flown like a flag I carry it behind this bleedin' little badge what says I gotta get runnin' now Keep the lip buttoned down Carry the bloody baggage out Always running at someone's heel You know how I feel Always running at someone's heel Embed
4844,spotify:track:04aBNbWBOgv0kcTaT4WQoj,spotify:artist:1km0R7wy712AzLkA1WjKET,Machines,['Biffy Clyro'],False,modern rock;rock;scottish rock,Machines Lyrics I would dig a thousand holes to lay next to you I would dig a thousand more if I needed to I look around the grave for an escape route of old routines There doesn’t seem to be any other way Cause I’ve started falling apart  I’m not savoring life I’ve forgotten how good it could be to feel alive Crazy as it sounds  you won't feel as low as you feel right now At least that’s what I've been told by everyone I whisper empty sounds in your ear and hope that you won’t let go Take the pieces and build them skywards Take the pieces and build them skywards And Take the pieces and build them skywards And Take the pieces and build them up to the sky You might also like6Embed
6474,spotify:track:0YXiQmc46ZWGIGu4ZqKwVf,spotify:artist:34482S5nfxR441wcnVfrHi,Atlantis,"['Phoebe Bridgers', 'Noah Gundersen']",False,acoustic pop;alternative roots rock;indie folk;stomp and holler,Translations Português Atlantis Lyrics If I was Atlantis and you were the sea I'd sneak up behind you and break your knees I'd cut off your fingers and both of your feet So you couldn't reach me  but you couldn't leave If I was a painter  if I was brave I'd hang up a canvas and give it a name I'd call it The Future and just leave it blank Get high off the fumes and die in the paint It's overdramatic  yeah  I know Somebody cast me in a TV show Where I play an addict  a drunken romantic Always reaching for another drink But after a season I'd get replaced By some asshole with a bettеr face But I'll steal the costumе on my way out And I'll wear it when we go dancing Wipe all the makeup off of your face We can turn off the lights if it makes you feel safe I learned about love in American cars A rusted-out frame and a lot of spare parts But there in the backseat  freezing cold Just barely seventeen years old I saw the dragon and I gave chase A perfect example of a hopeless case And every doctor that drew my blood Could find no explanation Maybe it's a virus  maybe it's love Or just my imagination You might also like If I was Atlantis and you were the sea I'd sneak up behind you and set you free Embed
6380,spotify:track:4XH87UjBYFtVYar8CNmoTJ,spotify:artist:2KEqzdPS7M5YwGmiuPTdr5,Hurricanes,['Rina Sawayama'],False,art pop;dance pop;electropop;pop,Translations Español Српски Português Hurricanes Lyrics April showers finally making way for warmer weather But yet I still feel the same Doing yoga just to feel untethered  but my mind keeps Ru-ru-ru-running away Chasing hurricanes'Cause I can’t feel the rain Second guess my pain'Cause I've been walking around in chains So won’t you give me a sign if you're really there?'Cause I've been lost inside waiting on a prayer Until I find your door  until the wind blows north I'm running  I'm running  running into hurricanes Always wanted to be best at everything Even when it brings out the worst in myself So I create a storm and bury it deep  hiding the key In plain sight just in case I need help  help Chasing hurricanes'Cause I can't feel the rain So won’t you give me a sign if you’re really there?'Cause I’ve been lost inside waiting on a prayer Until I find your door  until the wind blows north I'm running  I'm running  running into hurricanes So won't you give me a ride? Be my getaway I’m not the girl I tried to be yesterday Until I find your door  until the wind blows north I'm running  I'm running  running into hurricanes You might also like Oh  I'm in a cyclone  I'm spinning Crashed through the floor Don't give me heaven  I'm flying Tearing down the doors of this city Ooh  you know I'm running  I'm running Running into hurricanes So won't you give me a sign if you're really there?'Cause I've been lost inside waiting on a prayer Until I find your door  until the wind blows north I'm running  I'm running  running into hurricanes So won't you give me a ride? Be my getaway I'm not the girl I tried to be yesterday Until I find your door  until the wind blows north I'm running  I'm running  running into hurricanes Embed
4723,spotify:track:3RzggZDNWe1L2dNB8nbMOI,spotify:artist:1ZsnHGOLYFg8CAHQQBc1ut,Tonight,['Richard Hawley'],False,british singer-songwriter;britpop;chamber pop;sheffield indie;singer-songwriter;solo wave,Tonight Lyrics Oh tonight  oh tonight  oh tonight I got it really bad Maybe I'll go out walking  don't feel like staying home Might take the car up to the hills  and watch the city lights below Yes tonight  ah tonight  oh tonight I got it really bad Maybe I should call her  ah but then she'll know Just want to drive out into the night  and see where that road goes Ah tonight  oh tonight  yes tonight I'm feeling low Ah the restlessness that's in me  don't do me any good I know I really should stay home tonight  but I don't think that I could Not tonight  not tonight  no not tonight I got it really bad Not tonight  not tonight  you won't find me tonight I got it really bad You might also like1Embed
4746,spotify:track:6Oh2SajRQLAcRDgVK2slgn,spotify:artist:34482S5nfxR441wcnVfrHi,Body,['Noah Gundersen'],False,acoustic pop;alternative roots rock;indie folk;stomp and holler,Body Lyrics It was out of the question to see or be seen Caught under a landslide of all of these memories I'm getting back to my body  I'm getting out of my head It's been a long time in the chasing and the making of a good life So here I am on a beautiful day Looking out the window at the traffic on the east side of LAOverthinking as usual 'bout the right things to say I guess I just get nervous when things are going okay But whatever happens is probably gonna happen anyway You can drive yourself crazy reading the news There's too much information  wе all got the information blues And a short span of attention and a kink in our nеck I wanna put it down  look around  and just let myself feel it When the world was a bonfire  you wanted to dance around it But if I told you then what you could have been Would you have turned around? Would you have listened?If I told you then what you could have been Would you have turned around? Would you have even listened?If I told you then what you could have been Would you have turned around? Would you have even listened?If I told you then what you could have been Would you have turned around? Would you have even listened?You might also like No  no Embed
8,spotify:track:2A50XhjzbW2JApFXochIDl,spotify:artist:3EhbVgyfGd7HkpsagwL9GS,Sister Anne,['Alice Cooper'],False,album rock;blues rock;classic rock;detroit rock;glam metal;glam rock;hard rock;metal;protopunk;rock,Sister Anne Lyrics Sister Anne don't give a damn about evolution She’s  a liberated woman  she's got her solution Got  a heart of gold  save a bitch's soul From goin’ down on Satan's way She can  I know she can I  know she can She's  my Sister Anne Such truth  such beauty  such purity She  wears a halo around her head She got all the Ten Commandments tattooed on her arm If she died she'd rise up from the dead She's every man's savior and Mama too If  you do it she said she'll save hell from you She can  I know she can I know she can She's my Sister Anne Sister  won’t you tell me where I went so wrong?I used to say my prayers  baby  all night long I’d listen to the Gospel ringing in my ears Come on  Sister Anne  save me from my fears if you can I know you can I know you can'Cause you’re my Sister Anne You might also like Sister  won't you tell me where I went so wrong?I used to say my prayers  baby  all night long I'd listen to the Gospel ringing in my ears Come on  Sister Anne  save me from my fears if you can I know she can I know she can'Cause she’s my Sister Anne I know she can She's my Sister Anne I know she can'Cause she's my Sister Anne Yeah  she is She's my Sister Anne She's my Sister Anne She's my Sister Anne She's my Sister Anne She's my Sister Anne She's my Sister Anne She's my Sister Anne She's my Sister Anne1Embed
6663,spotify:track:6jhPYXjF1WSc9ZyDj1qKpf,spotify:artist:2P1puQXmG48EVLBrHbum1J,Over The Rainbow,['Melody Gardot'],False,adult standards;contemporary vocal jazz;lounge;neo soul;vocal jazz,Over The Rainbow Lyrics Somewhere over the rainbow way up high There's a land that I've heard of once in a lullaby Somewhere over the rainbow skies are blue And the dreams that you dare to dream Really do come true Some day I'll wish upon a star And wake up where the clouds are far behind me Where troubles melt like lemon drops Away above the chimney tops That's where you'll find me Somewhere over the rainbow blue birds fly Birds fly over the rainbow Why then  oh why can't I?Some day I'll wish upon a star And wake up where the clouds are far behind me Where troubles melt like lemon drops Away above the chimney tops That's where you'll find me Somewhere over the rainbow blue birds fly Birds fly over the rainbow Birds fly over the rainbow Why then  oh why can't I?If happy little bluebirds fly beyond the rainbow Why oh why can't I?Why oh why can't I?Why oh why can't I?If happy little bluebirds fly beyond the rainbow Why oh why can't I?You might also like Embed
8261,spotify:track:1SjBcdzWbs79UTCrH4qXJf,spotify:artist:6AgTAQt8XS6jRWi4sX7w49,Epidemic,['Polo G'],True,chicago rap,"Translations Español Русский Polski Epidemic Lyrics I'm so sick of farewells and R.I.P.'s In the trenches yellin'  ""Gang gang "" mob ties what I bleed Don't claim to be an opp  'cause niggas die from that disease He gon' let that 9 blow with ease Can I speak my mind  can I breathe?I know she might cry if I leave I been fooled by liars and thieves Iced out my Rollie  but I know time cannot freeze Once you give my pussy up  it's over with Miss who you used to be  'cause that's who I was closer with I'm in my bag now  I act like I don't know the bitch Before I knew what platinum was  was tryna go on hits Well if he act like he 'bout it  then put him on the list You better pick out a casket  'cause they goin' quick They gassed him up  now tears sheddin' when they post his pic I know 'bout some flukey shit  I heard he died on a lick My whole squad scorin'  bitch  we don't do no assists Potential wasted  couldn't stay in his lane  he ain't know his niche Might catch him at the red light tryna load his blick Every day a gamble with your life  all we know is risk From the Windy City where you bound to see the coldest shit I'm so sick of farewells and R.I.P.'s In the trenches yellin'  ""Gang gang "" mob ties what I bleed Don't claim to be an opp  'cause niggas die from that disease He gon' let that 9 blow with ease Can I speak my mind  can I breathe?I know she might cry if I leave I been fooled by liars and thieves Iced out my Rollie  but I know time cannot freeze Switches on them glizzys  get to blowin' like it's four of me Promise to my son that the streets won't get no more of me Remember every line from that obituary poetry See they peep I'm ballin' now  just go back to ignorin' me Always gotta spazz  unleash the beast when they recordin' me Lord  I'm tryna take it easy on 'em  but they forcin' me See him in person and that boy won't stand on shit he been sayin'Pop shit like Taliban  loadin' up them sticks in a van You know it's fuck the other side 'cause my niggas gone Always been fuck the other side  we don't get along If we bump heads  like Marvin Gaye  let's get it on Aim for the head  that chopper spray  we get 'em gone Independent  her hair down  and she feelin' grown Tryna correct her flaw  she filled with silicone And she ain't all innocent  she did a nigga wrong I got a playlist for your heart  girl  pick a song You might also like I'm so sick of farewells and R.I.P.'s In the trenches yellin'  ""Gang gang "" mob ties what I bleed Don't claim to be an opp  'cause niggas die from that disease He gon' let that 9 blow with ease Can I speak my mind  can I breathe?I know she might cry if I leave I been fooled by liars and thieves Iced out my Rollie  but I know time cannot freeze37Embed"
2569,spotify:track:1MxSmxgQJntfJnsZjrmXLV,spotify:artist:2P1puQXmG48EVLBrHbum1J,Lover Undercover,['Melody Gardot'],False,adult standards;contemporary vocal jazz;lounge;neo soul;vocal jazz,Lover Undercover Lyrics I don't need anything more than I got I'll make it simple when others may not Whenever you need some company Some love of a different kind Come to your lover undercover And let me ease your mind Whenever your heart beats heavy And worry has got you down Come to your lover undercover And I will turn your mood around Why you wanna leave when it's so easy just to stay?Lying wrapped up in my arms until the break of day Undercover Why you wanna leave when it's so easy just to stay?Lying wrapped up in my arms until the break of day So Whenever you need a soft touch Know my demands are small Make me a lover undercover Or don't ever love me at all You might also like Embed
5755,spotify:track:6fE2PVffSsh7qHAI136V7K,spotify:artist:3jOstUTkEu2JkjvRdBA5Gu,Troublemaker,['Weezer'],False,alternative rock;modern power pop;modern rock;permanent wave;rock,Troublemaker Lyrics Put me in a special school because I am such a fool And I don't need a single book to teach me how to read Who needs stupid books? They are for petty crooks And I will learn by studying the lessons in my dreams So turn off the TV  'cause that's what others see And movies are as bad as eating chocolate ice-cream They only sicken me  don't let me play football I'll sack the quarterback and jack the brother of the ball I'm a troublemaker  never been a faker Doing things my own way and never giving up I'm a troublemaker  not a double-taker I don't have the patience to keep it on the up I picked up a guitar  what does this signify?I'm going to play some heavy metal riffs and you will die You wanted arts and crafts? How's this for arts and crafts?Wanannanananananananananananananana  that's right!I'm growing out my hair  I'm moving out to Cherokee I'm going to be a rock star and you are going to bear with me Because I can't work a job like any other slob Punching in and punching out and sucking up to Bob Marrying a beeyotch  having seven keeyods Giving up and growing old and hoping there's a God I'm a troublemaker  never been a faker Doing things my own way and never giving up I'm a troublemaker  not a double-taker I don't have the patience to keep it on the up I'm going to be a star and people will crane necks To get a glimpse of me and see if I am having sex And studying my moves  they try to understand Why I am so unlike the singers in the other bands I'm such a mystery as anyone can see There isn't anybody else exactly quite like me And when it's party time  like 1999I'll party by myself because I'm such a special guy You might also like I'm a troublemaker  never been a faker Doing things my own way and never giving up I'm a troublemaker  not a double-taker I don't have the patience to keep it on the up Keep it on the up  I'm a troublemaker Keep it on the up  I'm a troublemaker Keep it on the up  I'm a troublemaker Keep it on the up  I'm a troublemaker  never giving up3Embed
5707,spotify:track:0UQlfioliCndPYPQ104D0x,spotify:artist:4gIdjgLlvgEOz7MexDZzpM,Spinning Wheel Blues,['Status Quo'],False,album rock;blues rock;british blues;classic rock;glam rock;hard rock;rock,Spinning Wheel Blues Lyrics Well  I spent my money on the spinning wheel last night Well  I spent my money on the spinning wheel last night Well  red twenty-seven didn't do me right Well  I went in smiling but I came out feeling down Well  I went in smiling but I came out feeling down Well  now that I'm a poor man  I got no frends around I went high up that lonesome  high up that lonesome hill I went high up that lonesome  high up that lonesome hill I need a whole lotta money so I can pay my bills Well  the spinning wheel blues have made me pack up my bags and go Well  the spinning wheel blues have made me pack up my bags and go I had to leave my home town  'cos they don't want me no more You might also like Embed
